Id	Sire	Dam	Sex	Birth	Death	Departure
16705		12443	Female	1991-04-20	2011-10-04	
16706		12354	Female	1991-05-05	2003-09-11	
16707		12374	Female	1991-05-15	2007-11-06	
16708		12302	Male	1991-07-05		1992-09-01 00:00
16709		12366	Female	1991-06-05	2004-12-30	
16710		12490	Female	1991-07-25	1999-06-03	
16711		12475	Male	1991-07-25	1991-08-22	
16713	6264	10608	Male	1991-07-27		1992-10-13 00:00
16714	12854	10570	Male	1991-07-27		1992-10-13 00:00
16715	12334	12774	Female	1991-07-29	2013-04-19	
16716	12209	11179	Male	1991-08-13		1992-10-13 00:00
16717			Female	1991-06-20	1993-08-09	
16718	12209	11753	Female	1991-08-18	2009-09-17	
16719	9316	13831	Male	1991-08-19		1992-11-30 00:00
16720	12411	11225	Female	1991-08-21	1991-08-21	
16721	14424	14576	Male	1991-08-22		1992-09-01 00:00
16722	14424	14402	Female	1991-09-11		1999-10-31 00:00
16723		12353	Male	1991-09-08		1992-10-13 00:00
16724		12440	Female	1991-08-08	1997-01-29	
16725	12342	9997	Female	1991-09-17	1994-10-01	
16726	14568	14585	Female	1991-09-18	2001-11-06	
16727		12464	Male	1991-09-18	1991-09-18	
16728	12342	11690	Male	1991-09-19		1992-10-13 00:00
16729	6264	11133	Female	1991-09-21	1994-09-28	
16730	8775	11900	Male	1991-09-22		1992-10-13 00:00
16731	12385	14122	Male	1991-09-23	1991-09-23	
16732	12342	11764	Female	1991-09-24	2013-11-22	
16733	12334	8607	Female	1991-09-26	2013-11-25	
16734	9397	11801	Male	1991-09-27		1992-10-13 00:00
16735	9397	8321	Male	1991-09-28		1992-11-30 00:00
16736	8775	12204	Female	1991-09-29	1991-09-29	
16737	8775	10575	Male	1991-09-30		1992-11-30 00:00
16738		14572	Male	1991-10-02	1991-10-03	
16739	14425	14563	Female	1991-10-06		1999-04-21 00:00
16740	12329	10495	Female	1991-10-07	1991-10-07	
16756	6264	11768	Male	1991-10-10	1991-10-10	
16778		14764	Male	1991-10-10	1991-10-10	
16779	12854	9189	Male	1991-10-12	1991-12-17	
16780	10591	8436	Male	1991-10-14		1992-10-27 00:00
16781	12334	12925	Male	1991-10-20		1992-11-30 00:00
16783	6264	8326	Female	1991-10-27	2008-07-11	
16784	12342	11763	Male	1991-10-28	1991-10-28	
16786	14569	14409	Female	1991-11-06	1999-07-08	
16787	14433	14786	Female	1991-11-07	1998-04-08	
16788	9397	10590	Male	1991-11-12	1991-11-12	
16789	14424	14553	Female	1991-11-15	1993-02-23	
16790	14425	14586	Female	1991-12-19	1991-12-19	
16791	14425	14589	Female	1991-11-27		1999-10-31 00:00
16792	14425	14753	Male	1991-11-28		1992-11-30 00:00
16793	14424	14756	Female	1991-11-30	1997-05-06	
16794	8696	11290	Male	1991-12-06		1992-11-30 00:00
16795	12209	11069	Male	1991-12-18	1991-12-18	
16796	14590	14577	Female	1991-12-06	1991-12-06	
16797	12854	8451	Male	1991-12-10		1992-11-30 00:00
16798	14425	14420	Male	1992-01-07	1992-01-07	
16799	14424	14550	Male	1991-12-19	1991-12-19	
168			Female		1968-06-21	
16800	13728	15256	Female	1991-12-27	1991-12-27	
16801	6264	12573	Female	1991-12-29	2014-02-21	
16802	12209	11026	Female	1992-01-23	1992-01-23	
16803	14568	14596	Male	1992-01-01	1992-01-02	
16804	9397	11089	Male	1992-01-17	1992-01-17	
16805	12854	11399	Male	1992-01-05		1992-11-30 00:00
16806	10591	11282	Female	1992-01-07	1999-03-25	
16808	14433	14798	Female	1992-01-12	1999-05-04	
16809	12209	8621	Male	1992-01-14		1992-11-30 00:00
16810	14568	14773	Female	1992-01-15	2000-08-25	
16811		14146	Male	1992-01-02		1993-08-31 00:00
16812	5842	13845	Male	1992-01-21	1992-01-21	
16813	8775	10580	Female	1992-01-22	1992-01-27	
16814	14425	14396	Female	1992-02-18	1992-02-18	
16815		13470	Male	1992-03-04	1992-03-04	
16816	7084	13535	Female	1992-01-30	1999-05-26	
16817	14425	14411	Male	1992-02-01	1992-02-01	
16818	14435	14566	Male	1992-02-05	1992-02-05	
16819	8696	11053	Female	1992-02-27	1999-01-16	
16820			Male	1991-06-01	1992-02-06	
16821			Female	1992-01-28	1992-02-06	
16822			Female	1984-02-08		1997-01-22 00:00
16823			Female	1986-07-14	1997-05-29	
16824			Female	1981-06-09		1995-06-28 00:00
16825			Female	1980-04-25	1997-01-20	
16826			Female	1986-07-16	1992-02-19	
16827			Female	1982-02-24		1994-07-20 00:00
16828			Female	1982-11-07		1994-07-20 00:00
16829			Female	1986-09-19	1998-12-17	
16830			Female	1986-10-16	2000-01-19	
16831			Female	1980-07-08	1992-02-24	
16832			Female	1980-06-05	1994-03-08	
16833			Female	1981-04-24	1995-04-05	
16834			Female	1980-07-04		1993-05-11 00:00
16835			Female	1984-07-09		1994-06-09 00:00
16836			Female	1984-06-11	2000-07-20	
16837			Female	1980-06-07		2007-08-30 09:30
16838			Female	1981-05-11	2001-11-27	
16839			Female	1986-09-19	1998-12-04	
16840			Female	1986-08-04	1995-12-11	
16841			Female	1986-08-19		2001-08-10 13:00
16842			Female	1986-10-01	1996-02-09	
16843			Female	1985-08-11	1995-11-28	
16844			Female	1985-06-24	1996-01-16	
16845			Female	1982-03-04		1993-09-14 00:00
16846			Female	1980-08-12	1993-05-12	
16847			Female	1986-04-18		1996-09-23 00:00
16848			Female	1986-10-27	1995-01-05	
16849			Female	1981-06-07	1994-01-11	
16850			Female	1980-08-16	1999-12-30	
16851			Female	1981-04-13	1996-06-04	
16852			Female	1985-05-24	1998-11-03	
16853			Female	1986-07-21	1995-04-06	
16854			Female	1986-07-12	1993-12-16	
16855			Female	1986-08-23	1998-12-18	
16856			Female	1986-08-04	1994-04-19	
16857			Female	1985-07-06		1999-12-23 12:00
16858			Female	1986-09-18	1998-11-17	
16859			Female	1986-11-02	1995-05-23	
16860			Female	1987-03-02	1996-03-12	
16861			Female	1987-02-01	1996-10-29	
16862			Female	1981-05-11	1997-06-02	
16863			Female	1982-02-24		1994-07-20 00:00
16864			Female	1980-06-27		1995-06-28 00:00
16865			Female	1980-06-26	2003-08-07	
16866			Female	1981-05-10		1998-09-08 00:00
16867			Female	1980-06-12	1995-03-16	
16868			Female	1981-09-21	1995-05-18	
16869			Female	1982-03-06		1994-07-20 00:00
16870			Female	1985-04-04	1993-12-15	
16871			Female	1981-10-11	1994-09-13	
16872			Female	1982-04-01	1998-10-13	
16873			Female	1981-12-11	1995-04-06	
16874			Female	1982-03-14	1994-04-12	
16875			Female	1985-09-09	2001-11-13	
16876			Female	1986-08-13	1994-05-27	
16877			Female	1986-07-25	1996-02-09	
16878			Female	1982-12-19	1999-08-05	
16879			Female	1982-04-13		1994-07-20 00:00
16880			Female	1985-02-11		1999-12-23 12:00
16881			Female	1980-06-24	1994-05-26	
16882			Female	1986-08-07		1994-07-20 00:00
16883			Female	1981-05-29		1997-04-03 00:00
16884			Female	1980-05-16		1994-07-27 00:00
16885			Female	1980-04-20	1994-07-11	
16886			Female	1981-06-11	1995-10-17	
16887			Female	1986-06-09		1998-09-02 00:00
16888			Female	1986-05-23	1996-02-09	
16889			Female	1986-08-03	1993-05-02	
16890			Female	1985-07-17	1994-01-05	
16891			Female	1986-09-19	1992-02-11	
16892			Female	1981-09-29		1999-06-30 00:00
16893			Female	1982-05-21		1999-12-23 12:00
16894			Female	1981-04-27	1995-01-04	
16895			Female	1981-05-11	1998-10-06	
16896			Female	1985-04-20	1999-03-02	
16897			Female	1986-07-05		1994-07-20 00:00
16898			Female	1980-06-21	1995-11-15	
16899			Female	1981-05-07	1995-11-27	
169			Female		1982-05-07	
16900			Female	1980-05-18	1995-11-29	
16901			Female	1981-07-09	1995-04-07	
16902			Female	1982-02-23		1994-07-19 00:00
16903			Female	1981-04-17	1993-05-13	
16904			Female	1985-04-08	1997-10-23	
16905			Female	1986-10-03	1999-07-22	
16906			Female	1984-08-01	1993-12-17	
16907			Female	1986-07-08	2001-06-07	
16908			Female	1985-08-17	1994-09-20	
16909			Female	1987-02-15		1994-07-20 00:00
16910			Female	1982-11-23		1997-01-22 00:00
16911			Female	1982-07-15	1993-12-15	
16912			Female	1986-08-05		1997-01-22 00:00
16913			Female	1984-09-01		1994-08-17 00:00
16914			Female	1986-03-18	2009-05-12	
16915			Female	1986-05-04	1994-07-27	
16916			Female	1981-05-04	1995-02-22	
16917			Female	1981-05-21	1994-01-18	
16918	12857	12936	Female	1992-03-16	1992-03-16	
16919			Female	1992-02-20	1992-02-20	
16920			Female	1992-02-24	1992-02-24	
16921	10591	11693	Female	1992-02-25	2008-01-18	
16922	14425	14598	Male	1992-02-27		1992-11-30 00:00
16923	12854	10598	Female	1992-02-28	1992-02-28	
16924			Male	1992-02-28	1992-02-28	
16925		16867	Female	1992-03-02	1992-03-02	
16926			Female	1992-03-02	1992-03-02	
16927	12413	12483	Female	1992-03-05	1992-03-05	
16928			Unknown	1992-03-07	1992-03-07	
16929			Female	1992-03-08	1992-03-08	
16930		11759	Male	1992-03-10		1992-11-30 00:00
16931			Male	1992-03-10	1992-03-10	
16932		14196	Female	1992-03-11	1992-03-11	
16933	10591	11846	Female	1992-03-13	1994-06-29	
16934	12209	10377	Female	1992-03-13	1992-03-13	
16935	12342	11123	Male	1992-03-14	1992-03-14	
16936			Male	1992-03-20	1992-03-20	
16937	6264	11737	Male	1992-03-20		1992-11-30 00:00
16938	12854	10401	Male	1992-03-22		1992-11-30 00:00
16939		14323	Male	1992-03-22	1992-03-22	
16940	14425	14766	Male	1992-04-16	1992-04-16	
16941	12857	12870	Male	1992-03-25		1992-11-30 00:00
16942	12854	13442	Male	1992-03-24		1992-11-30 00:00
16943			Male	1992-03-05	1992-03-24	
16944			Female	1992-03-21	1992-03-25	
16945			Male	1992-03-22	1992-03-25	
16946	13728	14937	Female	1992-03-25	2004-11-11	
16947	14759	14781	Male	1992-03-30	1992-03-30	
16948			Male	1992-03-30	1992-03-30	
16949	14425	14796	Male	1992-04-01	1992-04-01	
16950		11278	Female	1992-04-01	2009-11-23	
16951	14931	14494	Male	1992-04-01	2018-01-05	
16952	12334	12930	Male	1992-04-02		1992-11-30 00:00
16953	8775	11692	Female	1992-04-21	1992-04-21	
16954	10591	11858	Male	1992-04-07	1992-04-07	
16955	6264	11271	Female	1992-04-10	1994-09-28	
16956	14931	15461	Female	1992-04-13	1992-04-13	
16957			Female	1992-04-01	1992-04-12	
16958	14424	14776	Male	1992-05-10	1996-04-24	
16959			Female	1992-04-17	1992-04-17	
16960	12860	13800	Female	1992-04-20	1999-06-16	
16961	12854	13605	Unknown	1992-04-18	1992-04-18	
16962			Male	1992-04-01	1992-04-21	
16963	14788	9073	Male	1992-04-22		1997-01-22 00:00
16964			Female	1992-04-23	1992-04-23	
16965			Male	1992-04-22	1992-04-22	
16966			Female	1992-04-25	1992-04-27	
16967	12860	10727	Male	1992-05-19	1992-05-19	
16968	14931		Female	1992-04-30	2003-07-11	
16969	14931		Male	1992-05-03		1993-08-31 00:00
16970	14931		Female	1992-05-03	2011-10-05	
16971			Female	1992-04-20	1992-05-02	
16972			Female	1992-04-22	1992-05-04	
16973			Female	1992-05-09	1992-05-11	
16974		15387	Female	1992-04-11	1996-03-06	
16976	14568	14417	Male	1992-05-18	1992-05-18	
16977		13945	Female	1992-05-18	1992-05-18	
16978			Male	1992-05-16	1992-05-18	
16979	12209	11901	Male	1992-05-21	1992-05-21	
16980		13725	Male	1992-05-01		1992-11-30 00:00
16981	12860	11137	Female	1992-05-22	1992-05-22	
16982	14425	14551	Female	1992-05-24	2001-07-17	
16983	8775	10389	Male	1992-05-25		1993-11-30 00:00
16984	12342	13507	Female	1992-05-26	1992-05-26	
16985	14425	14753	Unknown	1992-05-27	1992-05-27	
16986	11669	11783	Unknown	1992-05-28	1992-05-28	
16987			Male	1992-05-10	1992-05-30	
16988	12209	11801	Unknown	1992-06-03	1992-06-03	
16989	12857	11688	Male	1992-06-03		1993-09-13 00:00
16990	13728	15179	Male	1992-06-04	1992-06-04	
16991	14931	14926	Male	1992-06-04	1996-05-08	
16992	12854	11888	Female	1992-06-04	1995-01-18	
16993		14576	Male	1992-06-30	1992-06-30	
16994	12857	12320	Female	1992-06-06	1998-02-02	
16995	14435	14408	Unknown	1992-06-07	1992-06-07	
16997		15434	Male	1992-06-09		1993-08-31 00:00
16998		15366	Female	1992-05-28	2010-07-28	
16999		15368	Male	1992-05-26		1993-08-31 00:00
170			Female		1965-10-16	
17000			Female	1992-05-01	1992-06-09	
17001	12334	8647	Male	1992-06-10	1992-06-10	
17002	14931		Male	1992-06-13	1998-01-05	
17003	12854	12344	Female	1992-06-16	2007-05-04	
17004	5842	12774	Male	1992-06-16		1997-01-22 00:00
17005		16898	Female	1992-06-22		1994-09-27 00:00
17006	14931		Male	1992-06-18	1993-01-06	
17007	12342	11138	Male	1992-06-22		1993-11-30 00:00
17008	13728	14924	Male	1992-06-22	1996-04-16	
17009	14931	15388	Female	1992-06-24	2007-03-23	
17010	14590	14599	Male	1992-06-25	1992-06-25	
17011	10591	13181	Female	1992-06-27	2010-01-25	
17012		16892	Female	1992-06-28	1992-06-28	
17013	10591	10408	Male	1992-06-30	1995-12-18	
17014	14568	14572	Male	1992-07-20	1995-10-24	
17015	12857	9324	Male	1992-07-01		1994-10-18 00:00
17016	9316	15012	Male	1992-07-03		1996-04-16 00:00
17017	12854	11125	Male	1992-07-06	1992-07-06	
17018	14425	14563	Unknown	1992-07-06	1992-07-06	
17019			Male	1991-06-01		1992-11-30 00:00
17020			Male	1991-06-01		1992-10-13 00:00
17021			Female	1991-06-01	1998-10-29	
17022			Male	1991-06-01		1992-10-13 00:00
17023			Male	1991-06-01		1992-10-13 00:00
17024			Female	1991-06-01	2000-12-28	
17025			Female	1992-01-20	1993-01-16	
17026			Male	1991-06-01		1992-10-13 00:00
17027			Female	1991-06-01	1994-07-22	
17028			Female	1991-06-01	1993-10-04	
17029		14239	Female	1992-02-15	1998-05-29	
1703	1226	296	Male	1965-05-12	1993-05-05	
17030		14222	Male	1992-01-20	1997-04-21	
17031		14354	Female	1992-06-01	2007-11-27	
17032		14377	Male	1992-06-23		1993-09-21 00:00
17033		14361	Male	1992-02-15	1993-09-22	
17034		14296	Male	1992-01-20		1993-09-13 00:00
17035		13981	Female	1992-07-01	2004-05-07	
17036		14024	Female	1992-06-01	2012-03-12	
17037		14490	Male	1992-01-20		1994-05-18 00:00
17038		14250	Male	1992-02-15		1993-09-13 00:00
17039		14456	Female	1992-02-15	2011-04-28	
1704	1226	254	Female	1965-05-16	1965-10-14	
17040		14481	Male	1992-02-15	1999-06-08	
17041		14487	Female	1992-06-01	2014-02-26	
17042		14207	Female	1992-06-20	2009-11-11	
17043		14329	Male	1992-06-20		1993-09-21 00:00
17044		14368	Female	1992-01-20	1998-07-18	
17045		14347	Female	1992-06-01	2001-02-03	
17046		14453	Female	1992-02-15	2009-03-30	
17047		14458	Female	1992-02-15	2007-11-08	
17048		14158	Female	1992-02-15	2001-01-12	
17049		13795	Male	1992-01-20		1993-08-24 00:00
17050		13788	Male	1992-01-15		1994-05-17 00:00
17051		14447	Male	1992-06-01		1997-02-19 00:00
17052		14468	Male	1992-02-15		1993-08-24 00:00
17053		14472	Male	1992-02-15		1993-09-21 00:00
17054		14293	Female	1992-02-15	1992-08-01	
17055		14171	Female	1992-02-10	2002-01-30	
17056		14171	Female	1992-02-10	2014-02-21	
17057		14289	Male	1992-01-20		1997-02-19 00:00
17058		14344	Male	1992-01-20		1993-09-13 00:00
17059		13804	Female	1992-06-01	2010-09-07	
1706	498	331	Female	1965-05-17	1965-05-20	
17060		14238	Male	1992-06-20		1993-09-13 00:00
17061		14346	Male	1992-01-20		1997-02-19 00:00
17062		14282	Female	1992-06-01	2012-04-23	
17063		14157	Female	1992-06-20	1998-01-15	
17064		14349	Male	1992-05-01		1993-09-21 00:00
17065		14249	Female	1992-02-15	2004-08-10	
17066		14326	Female	1992-06-01	1995-07-28	
17067		14489	Female	1992-02-15	1999-10-07	
17068		14343	Female	1992-06-01	1995-12-04	
17069		14466	Female	1992-02-01	1999-09-24	
1707	145	64	Female	1965-05-17	1978-02-21	
17070		13799	Male	1992-01-20		1994-05-17 00:00
17071		13789	Female	1992-02-15	2006-08-29	
17072		14374	Male	1992-01-20		1994-07-05 00:00
17073		14451	Female	1992-02-15	2009-10-27	
17074		14445	Female	1992-01-20	2012-12-14	
17075		14359	Male	1992-01-20		1993-08-31 00:00
17076	9316		Female	1992-07-10	2006-08-30	
17077	12854	10572	Male	1992-07-13	1992-07-13	
17078	14788	14761	Female	1992-07-14		1997-02-06 00:00
17079	9316	15013	Female	1992-07-16	1995-09-28	
1708	498	263	Male	1965-05-18	1965-05-21	
17080	14569	14764	Male	1992-08-05	1992-08-05	
17081		12867	Female	1992-04-01	1996-06-18	
17082		13362	Male	1992-04-01		1993-09-13 00:00
17083		12871	Male	1992-04-01		1992-11-30 00:00
17084	9397	14959	Female	1992-07-19	1994-06-11	
17085			Male	1992-04-01		1992-11-30 00:00
17087		12839	Female	1992-04-01	2003-06-18	
17088		12896	Female	1992-04-01	2006-10-09	
17089		13245	Male	1992-03-15		1993-09-13 00:00
17090	9316	14623	Female	1992-07-21	2001-02-12	
17091	11209	12832	Female	1992-04-01	2015-03-04	
17092		13447	Male	1992-04-01		1993-11-30 00:00
17093		13486	Female	1992-05-01	2001-01-05	
17094		13418	Male	1992-04-01		1994-02-14 00:00
17095			Female	1992-03-01		2011-01-04 02:00
17096		13415	Male	1992-05-20		1998-02-23 00:00
17097		13426	Female	1992-04-01	2009-11-20	
17098			Male	1992-04-01		1993-09-21 00:00
17099		13500	Female	1992-03-01	1994-09-28	
171			Female		1982-05-10	
1710	481	86	Female	1965-05-22	1973-10-26	
17100		13381	Female	1992-04-01	2010-03-01	
17101			Female	1992-03-01	2011-01-19	
17102		13390	Male	1992-03-15		1992-11-30 00:00
17103		13332	Male	1992-04-01		1993-09-13 00:00
17104		12946	Female	1992-05-01		1997-12-02 00:00
17105		13423	Male	1992-04-01		1993-09-13 00:00
17106		13533	Female	1992-06-01	2003-07-08	
17107		13443	Female	1992-04-01		2010-12-07 02:30
17108		13534	Male	1992-05-01		1993-08-31 00:00
17109		13382	Male	1992-04-01		1993-09-21 00:00
17110		12768	Male	1992-03-01		1994-02-14 00:00
17111		13387	Female	1992-04-01	2016-03-25	
17112		13314	Female	1992-03-01	2007-10-10	
17113		12767	Female	1992-05-01	1994-09-28	
17114		12762	Female	1992-04-01	2007-01-19	
17115		13479	Male	1992-05-01		1993-09-13 00:00
17116		13384	Female	1992-07-01		1996-06-11 00:00
17117		12923	Male	1992-04-01	1996-07-24	
17118		13369	Male	1992-04-01		1993-09-13 00:00
17119		13383	Male	1992-04-01		1993-09-13 00:00
17120		13487	Female	1992-04-01	2014-02-26	
17121	14435	12383	Female	1992-07-24	1998-11-25	
17122	14425	14794	Unknown	1992-07-25	1992-07-25	
17123	14425	14794	Unknown	1992-07-25	1992-07-25	
17124	10591	11300	Male	1992-07-27		1993-11-30 00:00
17125	9397	14640	Male	1992-07-28	1994-03-08	
17126	12209	12129	Male	1992-07-29		1993-11-30 00:00
17127	9397	14954	Female	1992-07-30	2009-07-22	
17129	14425	14438	Male	1992-08-01	1992-08-01	
1713	145	237	Female	1965-05-25	1965-10-14	
17130	12424	14286	Female	1992-08-03	1998-12-08	
17131			Female	1991-07-01	1999-07-08	
17132			Female	1991-07-01	1999-03-11	
17133			Male	1991-07-01		1992-09-16 00:00
17134			Male	1992-04-15		1993-08-31 00:00
17135		13922	Female	1992-03-15	1993-10-06	
17136		13819	Female	1992-05-01	1999-07-07	
17137		13924	Female	1992-04-15		2011-01-04 02:00
17138		13666	Female	1992-03-15	1994-11-08	
17139		13907	Male	1992-05-15		1993-08-24 00:00
17140		13377	Female	1992-04-15	2002-11-26	
17141		13856	Male	1992-03-15		1993-08-24 00:00
17142	12888	13931	Female	1992-07-15	2007-12-13	
17143		13665	Female	1992-04-15	1995-12-12	
17144		13840	Female	1992-04-15	2000-05-02	
17145		13951	Female	1992-07-15	2014-02-27	
17146		13898	Male	1992-03-15		1993-08-24 00:00
17147		13830	Female	1992-04-15	1998-11-24	
17148		13792	Female	1992-07-15	1999-10-14	
17149		13950	Male	1992-04-15		1993-08-24 00:00
17150		13947	Female	1992-04-15	2000-02-23	
17151		13858	Male	1992-04-01		1993-08-24 00:00
17152		13972	Male	1992-04-15		1993-08-24 00:00
17153		13689	Male	1992-04-15	1993-01-16	
17154		13916	Male	1992-04-01		1993-08-24 00:00
17155		13843	Male	1992-04-15		1993-08-24 00:00
17156		13887	Male	1992-04-15		1993-08-24 00:00
17157		13899	Male	1992-04-15		1993-08-24 00:00
17158		13936	Male	1992-04-15		1993-08-24 00:00
17159		13686	Male	1992-05-01		1993-08-24 00:00
17160	13433	13820	Female	1992-04-15	2010-12-01	
17161		13685	Male	1992-05-15		1993-08-24 00:00
17162		13939	Male	1992-04-15		1993-08-24 00:00
17163		13932	Female	1992-03-15	2001-05-29	
17164		13913	Male	1992-05-15		1993-08-24 00:00
17165		13414	Female	1992-04-15	2004-03-06	
17166		13930	Female	1992-05-01	2012-03-13	
17167		13701	Female	1992-03-15	2000-06-13	
17168		13876	Male	1992-04-15		1993-08-24 00:00
17169		13893	Female	1992-04-15	2000-07-21	
17170		13807	Male	1992-04-15		1993-08-24 00:00
17171		13970	Male	1992-06-01		1996-04-16 00:00
17172		13871	Female	1992-04-15	2001-07-10	
17173		13948	Male	1992-04-15		1994-05-18 00:00
17174		13718	Male	1992-06-01		1993-08-24 00:00
17175		13410	Male	1992-06-01		1993-08-24 00:00
17176		13946	Female	1992-04-15		1996-03-20 00:00
17177		13861	Female	1992-04-01	1993-04-22	
17178		13904	Male	1992-04-15		1993-08-24 00:00
17179		13815	Male	1992-04-15		1993-11-30 00:00
17180		13576	Female	1992-07-15	2009-01-27	
17181		13896	Male	1992-04-15		1993-08-24 00:00
17182		13802	Female	1992-04-15	2001-05-29	
17183	13684	10417	Male	1992-08-06		1993-11-30 00:00
